Age,M,F
0-4,2083138,1963305
5-9,2102446,1984408
10-14,2128216,2014069
15-19,2148164,2042495
20-24,2153448,2062429
25-29,2137188,2063859
30-34,2109042,2050594
35-39,2084706,2036508
40-44,2057710,2017557
45-49,2023848,1992992
50-54,1973744,1955695
55-59,1850036,1854663
60-64,1707684,1738137
65-69,1482513,1541060
70-74,1335620,1415286
75-79,1215268,1300226
80-84,989504,1137220
85-89,685336,861207
90-94,333974,485342
95-99,113556,201053
100+,15722,37515
