Age,M,F
0-4,1957205,1846157
5-9,1931238,1824222
10-14,1920893,1818975
15-19,1924469,1831044
20-24,1936018,1856360
25-29,1945610,1881033
30-34,1891611,1843274
35-39,1829704,1790817
40-44,1687262,1658709
45-49,1633020,1610392
50-54,1610769,1580346
55-59,1507877,1532632
60-64,1364148,1416418
65-69,1132741,1203702
70-74,1041631,1136150
75-79,852426,961907
80-84,691008,813794
85-89,436024,572384
90-94,196127,294801
95-99,53507,95236
100+,5376,12611
