Age,M,F
0-4,1463228,1381211
5-9,1446188,1355817
10-14,1432598,1335140
15-19,1357936,1284665
20-24,1308928,1257654
25-29,1176790,1167932
30-34,1228785,1242049
35-39,1166730,1174988
40-44,1192623,1185410
45-49,1082163,1089902
50-54,951038,959333
55-59,871581,862848
60-64,644044,644498
65-69,509725,524950
70-74,398878,433108
75-79,321816,382901
80-84,203589,297245
85-89,78834,157391
90-94,26032,69692
95-99,4125,15720
100+,313,1815
