Age,M,F
0-4,1615756,1523526
5-9,1494069,1411549
10-14,1475872,1383923
15-19,1467530,1370674
20-24,1482461,1394142
25-29,1415938,1371105
30-34,1250355,1253786
35-39,1283588,1295861
40-44,1193348,1203807
45-49,1186927,1194335
50-54,1066578,1079130
55-59,924824,941786
60-64,833896,834855
65-69,606179,622316
70-74,460272,489626
75-79,332445,387465
80-84,239256,319201
85-89,120664,202667
90-94,32787,79659
95-99,6331,21608
100+,504,2468
