Age,M,F
0-4,2121171,1998381
5-9,2134905,2013966
10-14,2153863,2037066
15-19,2178528,2069938
20-24,2206327,2111215
25-29,2222337,2143351
30-34,2220642,2155375
35-39,2192557,2138031
40-44,2142490,2097730
45-49,2088188,2054257
50-54,2027712,2008303
55-59,1961051,1962375
60-64,1875227,1903850
65-69,1707297,1770524
70-74,1513020,1606298
75-79,1240932,1357779
80-84,1032327,1171690
85-89,806255,966817
90-94,456272,645815
95-99,150031,260565
100+,20456,48652
