Age,M,F
0-4,907571,867236
5-9,807781,771730
10-14,651549,620492
15-19,552449,521253
20-24,524818,480396
25-29,569572,515817
30-34,560046,522366
35-39,489015,470264
40-44,476958,451267
45-49,418549,383291
50-54,350838,328506
55-59,288918,296048
60-64,240239,262938
65-69,199063,221158
70-74,139470,164872
75-79,83409,106126
80-84,42178,58597
85-89,14092,21783
90-94,3745,6354
95-99,646,1108
100+,69,112
