Age,M,F
0-4,1323102,1252838
5-9,1264752,1197890
10-14,1203055,1140583
15-19,1239792,1186187
20-24,1151845,1120318
25-29,1131633,1118214
30-34,1071953,1066393
35-39,976106,972209
40-44,912115,887429
45-49,721898,689665
50-54,598774,575883
55-59,522297,512520
60-64,496476,500442
65-69,413562,459878
70-74,288265,358806
75-79,200141,284897
80-84,103601,179736
85-89,37723,86507
90-94,9407,31821
95-99,1602,7415
100+,156,807
