Age,M,F
0-4,1009428,961058
5-9,905562,868494
10-14,823806,785575
15-19,660245,625492
20-24,574732,539217
25-29,547576,504461
30-34,584369,532222
35-39,564791,531978
40-44,487885,471131
45-49,469384,446316
50-54,401371,373029
55-59,324619,314031
60-64,258057,279584
65-69,199527,239082
70-74,154044,188929
75-79,93868,125550
80-84,47925,71751
85-89,16343,27231
90-94,3720,7242
95-99,576,1257
100+,56,118
