Age,M,F
0-4,810006,770486
5-9,644174,614045
10-14,545002,518568
15-19,507355,475794
20-24,542354,501477
25-29,537216,508062
30-34,481405,464456
35-39,473506,449017
40-44,425512,388144
45-49,367344,337863
50-54,314718,311548
55-59,272043,281401
60-64,241835,246554
65-69,186126,196233
70-74,126576,142200
75-79,75243,87303
80-84,37136,47704
85-89,14608,20329
90-94,4264,6121
95-99,812,1140
100+,94,120
