Age,M,F
0-4,1797590,1695014
5-9,1805719,1703911
10-14,1758221,1663768
15-19,1713117,1627679
20-24,1597304,1529988
25-29,1582802,1529522
30-34,1612276,1552342
35-39,1564512,1553734
40-44,1477948,1482925
45-49,1297065,1312278
50-54,1270429,1300824
55-59,1147993,1189903
60-64,1089768,1132405
65-69,933930,999859
70-74,759942,824456
75-79,609400,673265
80-84,373874,438178
85-89,198499,260639
90-94,78495,128268
95-99,18867,40093
100+,1834,5869
