Age,M,F
0-4,1249226,1183447
5-9,1181173,1120430
10-14,1226726,1169936
15-19,1159829,1109419
20-24,1124585,1083433
25-29,1043260,1023646
30-34,960005,955776
35-39,903103,875760
40-44,722298,691670
45-49,611176,582966
50-54,543088,517356
55-59,527964,514837
60-64,461953,486394
65-69,344125,395657
70-74,268213,337618
75-79,164833,237119
80-84,80869,147068
85-89,29310,73442
90-94,8134,27678
95-99,1383,5409
100+,125,602
