Age,M,F
0-4,18832941,18382399
5-9,15699441,15402793
10-14,12776125,12553119
15-19,10632581,10479561
20-24,9210157,9169638
25-29,7937644,7981703
30-34,7112370,7198894
35-39,6000624,6057780
40-44,4962413,5050586
45-49,4414199,4509494
50-54,3666417,3749061
55-59,2964330,3060156
60-64,2285227,2455295
65-69,1599137,1777814
70-74,1060966,1242419
75-79,598130,736074
80-84,269796,360498
85-89,87834,129179
90-94,19327,31008
95-99,3843,6765
100+,674,1312
