Age,M,F
0-4,28670435,27635008
5-9,27415354,26600585
10-14,25451079,24883280
15-19,22879983,22793161
20-24,20627999,20830551
25-29,18429204,18817703
30-34,15543665,16043170
35-39,13224030,13681727
40-44,10636731,10992598
45-49,8697084,9024799
50-54,7387866,7774848
55-59,6110856,6580945
60-64,5073986,5662932
65-69,3768898,4378771
70-74,2574676,3181783
75-79,1716935,2265276
80-84,908908,1298785
85-89,366163,568166
90-94,103322,178195
95-99,18472,34532
100+,2645,4972
