Age,M,F
0-4,28913901,27775320
5-9,28646925,27626346
10-14,27843702,27057832
15-19,26454221,26001309
20-24,23777850,23987379
25-29,21142577,21762553
30-34,19273374,20109643
35-39,17470540,18293040
40-44,14735581,15557981
45-49,12446228,13191431
50-54,9861683,10497806
55-59,7837973,8462643
60-64,6368593,7086974
65-69,4920013,5732019
70-74,3680013,4576311
75-79,2342698,3132623
80-84,1258671,1856957
85-89,576700,947837
90-94,179432,326680
95-99,37300,71698
100+,4649,9316
