Age,M,F
0-4,24487208,23810079
5-9,22346333,21884207
10-14,20273276,19988878
15-19,17328553,17216814
20-24,14571525,14583586
25-29,11638420,11691339
30-34,9595512,9646154
35-39,8353583,8430264
40-44,7175054,7315862
45-49,6348788,6551494
50-54,5199198,5409537
55-59,4114993,4383710
60-64,3402604,3727487
65-69,2542882,2875005
70-74,1745932,2057659
75-79,1037951,1322188
80-84,482394,663300
85-89,176372,263027
90-94,43884,69791
95-99,7430,12548
100+,830,1496
