Age,M,F
0-4,26388602,25583867
5-9,23864639,23283193
10-14,21981219,21588841
15-19,19796916,19619953
20-24,16669532,16735400
25-29,14025321,14175552
30-34,11270374,11406730
35-39,9308133,9430390
40-44,8068219,8228583
45-49,6890236,7107302
50-54,6012848,6313520
55-59,4827126,5142998
60-64,3699321,4083331
65-69,2920955,3353472
70-74,2025122,2425242
75-79,1244722,1573432
80-84,620878,863196
85-89,216059,323135
90-94,58257,95468
95-99,10182,17461
100+,1269,2185
