Age,M,F
0-4,21379698,20856456
5-9,18028743,17680932
10-14,15420624,15179157
15-19,12480825,12339320
20-24,10306139,10232863
25-29,8900341,8911740
30-34,7676628,7750240
35-39,6879018,6989000
40-44,5768554,5854703
45-49,4735778,4860245
50-54,4140162,4288806
55-59,3363456,3517039
60-64,2626535,2797592
65-69,1914483,2144675
70-74,1234915,1451484
75-79,719887,902926
80-84,329618,442871
85-89,110978,160726
90-94,25402,40798
95-99,4011,6871
100+,599,1089
