Age,M,F
0-4,16485918,16108783
5-9,12985325,12732415
10-14,10872301,10659630
15-19,9518319,9401371
20-24,8232019,8225598
25-29,7369800,7427999
30-34,6218345,6252242
35-39,5185256,5253260
40-44,4635426,4697912
45-49,3926577,3962214
50-54,3253768,3287748
55-59,2596281,2709629
60-64,1925800,2056887
65-69,1389160,1549434
70-74,897498,1033434
75-79,503696,617727
80-84,222409,297821
85-89,67818,97815
90-94,20355,32003
95-99,4840,8417
100+,1379,2596
