Age,M,F
0-4,28119049,27011005
5-9,28565618,27519521
10-14,28332397,27390746
15-19,27072576,26584983
20-24,25470282,25459598
25-29,22959238,23482763
30-34,20583151,21441627
35-39,18787611,19831755
40-44,17014133,18003037
45-49,14271423,15254743
50-54,11961747,12874635
55-59,9316818,10120929
60-64,7250218,8046010
65-69,5681523,6569665
70-74,4146210,5102225
75-79,2847279,3818833
80-84,1577273,2334214
85-89,688656,1143464
90-94,240727,446891
95-99,52162,105104
100+,6901,14241
