Age,M,F
0-4,1804927,1708541
5-9,1809663,1714052
10-14,1820716,1725337
15-19,1865970,1772263
20-24,1956659,1866838
25-29,2056931,1970378
30-34,2122307,2037621
35-39,2131536,2049244
40-44,2134266,2053955
45-49,2163263,2084710
50-54,2207199,2132942
55-59,2249948,2186147
60-64,2271537,2227795
65-69,2267505,2260287
70-74,2063053,2081132
75-79,1929763,1976781
80-84,1805498,1912112
85-89,1504343,1693684
90-94,946718,1179496
95-99,414102,596751
100+,86750,157918
