Age,M,F
0-4,2008869,1907021
5-9,2132700,2030685
10-14,2393748,2284573
15-19,2330228,2231941
20-24,2267508,2190968
25-29,2541514,2442296
30-34,3449397,3294737
35-39,3632446,3471314
40-44,3239410,3114485
45-49,2791666,2751701
50-54,2422117,2364084
55-59,2558489,2552470
60-64,2722530,2852417
65-69,1924121,2158900
70-74,1525953,2058683
75-79,944239,1874068
80-84,393836,960623
85-89,269213,841480
90-94,80542,318028
95-99,11286,55463
100+,695,4439
