Age,M,F
0-4,1958966,1854439
5-9,2036056,1928832
10-14,2105471,2000242
15-19,1999865,1885084
20-24,2050944,1914090
25-29,2262942,2095120
30-34,2497527,2296751
35-39,2608290,2395985
40-44,2870418,2675380
45-49,2783055,2678678
50-54,2520737,2501656
55-59,2522571,2538168
60-64,3155273,3231982
65-69,3084057,3255116
70-74,2469399,2745257
75-79,1823912,2211510
80-84,1211493,1570131
85-89,812507,1187976
90-94,401493,702908
95-99,79437,172720
100+,9440,29765
