Age,M,F
0-4,1792766,1697032
5-9,1811732,1715996
10-14,1842230,1745699
15-19,1901058,1805473
20-24,1986662,1895295
25-29,2062261,1975525
30-34,2089049,2006291
35-39,2107842,2027036
40-44,2150719,2070005
45-49,2207885,2127878
50-54,2264780,2189301
55-59,2302869,2239349
60-64,2319946,2282918
65-69,2135527,2116239
70-74,2041770,2039506
75-79,2020332,2054187
80-84,1891212,1996142
85-89,1488057,1681968
90-94,970978,1233058
95-99,366280,545129
100+,71164,132515
