Age,M,F
0-4,1851619,1752671
5-9,1898689,1798192
10-14,1913263,1812811
15-19,1903866,1808100
20-24,1935859,1847373
25-29,2023055,1938822
30-34,2128958,2044862
35-39,2231472,2145656
40-44,2314796,2228031
45-49,2381547,2301017
50-54,2246096,2160886
55-59,2216563,2119564
60-64,2303008,2201362
65-69,2382492,2296104
70-74,2318611,2283126
75-79,2315579,2389177
80-84,1907098,2131906
85-89,1274451,1572952
90-94,724316,993720
95-99,329923,511464
100+,61735,114828
