Age,M,F
0-4,1794855,1698993
5-9,1833270,1736359
10-14,1877384,1778950
15-19,1931204,1833991
20-24,1992142,1900520
25-29,2029114,1944261
30-34,2065556,1984208
35-39,2124716,2043350
40-44,2196197,2113704
45-49,2267103,2185212
50-54,2320358,2243986
55-59,2355262,2296685
60-64,2189018,2139810
65-69,2119736,2077891
70-74,2147874,2126842
75-79,2133772,2159330
80-84,1896881,2008470
85-89,1559631,1798039
90-94,885054,1164606
95-99,304703,466571
100+,65674,122856
