Age,M,F
0-4,2705187,2570961
5-9,2334218,2227598
10-14,2613333,2510597
15-19,3237002,3110454
20-24,2637007,2572727
25-29,2365179,2530585
30-34,1992109,2807941
35-39,1463215,2055911
40-44,2155780,2975948
45-49,2450191,3114348
50-54,2485310,2859399
55-59,1992373,2544779
60-64,1498638,2136458
65-69,1262044,1736795
70-74,951700,1261059
75-79,641066,835190
80-84,288732,382596
85-89,69232,106393
90-94,18963,28433
95-99,3238,4177
100+,311,276
