Age,M,F
0-4,1844004,1753650
5-9,2032804,1936804
10-14,2148159,2048943
15-19,2403655,2298273
20-24,2417348,2360093
25-29,2384277,2350968
30-34,2583158,2495091
35-39,3444952,3301179
40-44,3601521,3456383
45-49,3191878,3091150
50-54,2742793,2735941
55-59,2351163,2337849
60-64,2414091,2479540
65-69,2492893,2739378
70-74,1661325,2007635
75-79,1199284,1798251
80-84,641669,1468558
85-89,208602,612526
90-94,93250,369705
95-99,15565,80587
100+,1080,6764
