Age,M,F
0-4,1881886,1781256
5-9,1904370,1803533
10-14,1880366,1781667
15-19,1880735,1786218
20-24,1953334,1864014
25-29,2069570,1983154
30-34,2190098,2103384
35-39,2290477,2202440
40-44,2373040,2288856
45-49,2252407,2159261
50-54,2239662,2127380
55-59,2348511,2220380
60-64,2458653,2331319
65-69,2431228,2341646
70-74,2501071,2503329
75-79,2209901,2359523
80-84,1697733,1959077
85-89,1244401,1553656
90-94,873461,1208991
95-99,306826,480514
100+,46329,88024
