Age,M,F
0-4,1791874,1701092
5-9,1804175,1704214
10-14,1962623,1845814
15-19,2173553,2036054
20-24,2301481,2153673
25-29,2624258,2476676
30-34,2627129,2540866
35-39,2456900,2420661
40-44,2561843,2511999
45-49,3374222,3297115
50-54,3487804,3419720
55-59,3015375,3011882
60-64,2507680,2624594
65-69,2052125,2184827
70-74,1982898,2254142
75-79,1851048,2364588
80-84,998346,1499569
85-89,493850,978995
90-94,138122,448788
95-99,17222,75039
100+,2048,12527
