Age,M,F
0-4,2029242,1929293
5-9,2250008,2143568
10-14,3172370,3013831
15-19,3406727,3211196
20-24,3105991,2917975
25-29,2784820,2653821
30-34,2531472,2374440
35-39,2806130,2643108
40-44,3175821,3022644
45-49,2490619,2396664
50-54,2282637,2450266
55-59,1786995,2575790
60-64,1127475,1747670
65-69,1520145,2503613
70-74,1357236,2293239
75-79,912735,1646529
80-84,406263,950696
85-89,137054,378439
90-94,34762,94011
95-99,4570,12093
100+,329,814
