Age,M,F
0-4,2976518,2820571
5-9,2709478,2580305
10-14,2382114,2278191
15-19,2632530,2527125
20-24,3156755,3037855
25-29,2555924,2503401
30-34,2350456,2533237
35-39,1960913,2774271
40-44,1414897,1997689
45-49,2124109,2942928
50-54,2378393,3046915
55-59,2334115,2768034
60-64,1791445,2412499
65-69,1281326,1948048
70-74,988629,1467852
75-79,646246,930118
80-84,347219,494044
85-89,108896,160467
90-94,15568,28060
95-99,2316,4208
100+,229,335
