Age,M,F
0-4,1810146,1713513
5-9,1830736,1734009
10-14,1830837,1734952
15-19,1842468,1750031
20-24,1900356,1813412
25-29,1992279,1908893
30-34,2087422,2004241
35-39,2159941,2075739
40-44,2191896,2107957
45-49,2171962,2091833
50-54,2149294,2075668
55-59,2153568,2089907
60-64,2170349,2123358
65-69,2179784,2159762
70-74,2159925,2178987
75-79,2093110,2171437
80-84,1775922,1907311
85-89,1417462,1609941
90-94,963332,1201711
95-99,440756,626551
100+,109018,193049
