Age,M,F
0-4,3152842,2996760
5-9,3183863,3026263
10-14,3115981,2962197
15-19,3020023,2871623
20-24,2994724,2851305
25-29,3152404,3007775
30-34,3464130,3313091
35-39,3777224,3619744
40-44,3421034,3252667
45-49,3026603,2915618
50-54,2661477,2583272
55-59,2619612,2633289
60-64,3131300,3233472
65-69,3780476,3932868
70-74,3436834,3611687
75-79,2323110,2442444
80-84,1362720,1487787
85-89,710500,846188
90-94,226475,302459
95-99,44549,66908
100+,3340,5798
