Age,M,F
0-4,2810149,2656980
5-9,2389799,2247813
10-14,2105732,1979700
15-19,1840873,1722119
20-24,1573521,1464012
25-29,1079732,1043205
30-34,844545,812227
35-39,837618,803849
40-44,797570,756162
45-49,698428,655950
50-54,611738,569397
55-59,412810,383187
60-64,314646,277040
65-69,231353,230756
70-74,149161,159473
75-79,72942,91590
80-84,32767,40935
85-89,12059,14102
90-94,2410,2774
95-99,280,323
100+,19,25
