Age,M,F
0-4,3571552,3399580
5-9,3905258,3716709
10-14,3561621,3357206
15-19,3169995,3017815
20-24,2798023,2675787
25-29,2767972,2731935
30-34,3352533,3385934
35-39,4182582,4238037
40-44,4093815,4134290
45-49,3240670,3202466
50-54,2567884,2533529
55-59,2268793,2262864
60-64,1763634,1803073
65-69,1469968,1490033
70-74,999723,1025847
75-79,546172,588809
80-84,292275,287838
85-89,142602,128258
90-94,49622,39245
95-99,4605,5494
100+,316,411
