Age,M,F
0-4,2245228,2125186
5-9,1893730,1777417
10-14,1619466,1504232
15-19,1112428,1072344
20-24,872284,839015
25-29,869976,840303
30-34,838543,802565
35-39,753354,710050
40-44,687616,634297
45-49,492057,446164
50-54,408648,345973
55-59,342087,319642
60-64,266119,257308
65-69,170668,192785
70-74,117644,131600
75-79,81545,82043
80-84,37687,35876
85-89,12336,11286
90-94,2333,2488
95-99,223,281
100+,15,23
