Age,M,F
0-4,3735937,3597019
5-9,4691965,4512726
10-14,4544362,4393720
15-19,3719478,3493022
20-24,2790888,2680075
25-29,2339954,2260556
30-34,1921102,1909076
35-39,1711602,1670408
40-44,1412978,1418069
45-49,1002160,998479
50-54,752985,746765
55-59,742423,711624
60-64,715243,630443
65-69,561133,489254
70-74,372932,353854
75-79,171059,164792
80-84,78713,72150
85-89,30065,28592
90-94,7920,6871
95-99,1168,906
100+,126,64
