Age,M,F
0-4,3008540,2859495
5-9,3148865,2992399
10-14,3180821,3023132
15-19,3102903,2949626
20-24,2994171,2849325
25-29,2968405,2830151
30-34,3130647,2991404
35-39,3445753,3299788
40-44,3760808,3607159
45-49,3401954,3239634
50-54,3000333,2898804
55-59,2627033,2560163
60-64,2569053,2595238
65-69,3029659,3142579
70-74,3541360,3726117
75-79,2995923,3208406
80-84,1791024,1948192
85-89,865504,1007322
90-94,328449,419709
95-99,63597,93445
100+,5984,10080
