Age,M,F
0-4,3576011,3370614
5-9,3191683,3037408
10-14,2849788,2718791
15-19,2841980,2787719
20-24,3427684,3436095
25-29,4252908,4280072
30-34,4155162,4173256
35-39,3297582,3238736
40-44,2636856,2573758
45-49,2362362,2320466
50-54,1873552,1882191
55-59,1620316,1618541
60-64,1204386,1205703
65-69,810480,826042
70-74,626759,557653
75-79,513551,383924
80-84,366906,231008
85-89,95601,91527
90-94,23501,25208
95-99,2821,3081
100+,253,271
