Age,M,F
0-4,3043166,2895086
5-9,3225289,3068995
10-14,3560574,3389273
15-19,3884694,3698249
20-24,3514302,3318601
25-29,3106547,2970676
30-34,2741145,2636346
35-39,2721008,2701194
40-44,3308107,3356550
45-49,4125229,4200560
50-54,4007901,4082856
55-59,3133699,3136707
60-64,2440280,2445126
65-69,2088480,2113852
70-74,1506982,1579060
75-79,1055387,1128120
80-84,524149,592096
85-89,180545,231489
90-94,49590,61062
95-99,9024,10277
100+,840,856
