Age,M,F
0-4,3123518,2970040
5-9,3036517,2887559
10-14,3034723,2886658
15-19,3207477,3052277
20-24,3516597,3352085
25-29,3822104,3651013
30-34,3457476,3278650
35-39,3061482,2940195
40-44,2705337,2611455
45-49,2684567,2676063
50-54,3247428,3318227
55-59,4010656,4126499
60-64,3839248,3962017
65-69,2921425,2962965
70-74,2137970,2189652
75-79,1584487,1677839
80-84,877557,997334
85-89,410156,508066
90-94,110648,152144
95-99,15044,24098
100+,1151,1787
