Age,M,F
0-4,4602584,4472181
5-9,3581291,3410047
10-14,2857757,2669933
15-19,2524045,2305568
20-24,2094888,1999553
25-29,1827025,1723267
30-34,1456930,1455812
35-39,1011375,1032102
40-44,813041,798562
45-49,807162,782622
50-54,752973,723873
55-59,633158,610132
60-64,532772,508022
65-69,310256,294054
70-74,194295,181328
75-79,111214,119219
80-84,51301,56147
85-89,15739,18272
90-94,3833,3683
95-99,639,461
100+,51,30
