Age,M,F
0-4,3188057,3030798
5-9,3119121,2965367
10-14,3033259,2884302
15-19,3021211,2873835
20-24,3179888,3029340
25-29,3487342,3329924
30-34,3797174,3633655
35-39,3437419,3264963
40-44,3045309,2928208
45-49,2687046,2599342
50-54,2656870,2658649
55-59,3198470,3284747
60-64,3918932,4056845
65-69,3691552,3830241
70-74,2701384,2779231
75-79,1811116,1901471
80-84,1160684,1285278
85-89,516197,636997
90-94,170293,230281
95-99,26915,41457
100+,1761,3152
