Age,M,F
0-4,1276200,1258200
5-9,936899,918000
10-14,919801,900900
15-19,882000,861750
20-24,798099,775101
25-29,742800,712801
30-34,550001,520000
35-39,482999,422725
40-44,439998,417000
45-49,387999,369999
50-54,300000,317999
55-59,265001,266999
60-64,257002,235998
65-69,199001,181999
70-74,143000,127998
75-79,83001,77999
80-84,33413,31386
85-89,10388,10135
90-94,1974,2166
95-99,210,283
100+,14,24
