Age,M,F
0-4,2617190,2487240
5-9,2682430,2548604
10-14,2702024,2566926
15-19,2691341,2556348
20-24,2699517,2565297
25-29,2777811,2642157
30-34,2922415,2782704
35-39,3049700,2906987
40-44,3070973,2930380
45-49,2991675,2859274
50-54,2889577,2768737
55-59,2861263,2752113
60-64,2997153,2897191
65-69,3238755,3149727
70-74,3388755,3331058
75-79,2802327,2776009
80-84,2074947,2138949
85-89,1312970,1430215
90-94,714793,860278
95-99,307332,418791
100+,68917,108320
