Age,M,F
0-4,6551638,6315930
5-9,5404488,5244191
10-14,3446183,3422874
15-19,6386114,6280950
20-24,4926804,5060220
25-29,5665053,6215483
30-34,3132837,4688054
35-39,2303564,3611429
40-44,2792922,4580558
45-49,2428554,4070311
50-54,1796663,3563619
55-59,1350931,2738124
60-64,1101198,2161889
65-69,813021,1736791
70-74,554760,1238019
75-79,296496,700643
80-84,159262,402518
85-89,39074,119548
90-94,9763,33890
95-99,1902,6753
100+,498,1782
