Age,M,F
0-4,4130045,3919392
5-9,6031972,5767756
10-14,6027172,5814484
15-19,5488792,5294567
20-24,5218519,5034723
25-29,4858267,4733933
30-34,5870152,5880918
35-39,6390168,6435587
40-44,5709458,5861861
45-49,4471111,4820084
50-54,2693718,3111739
55-59,4324728,5388582
60-64,2948229,4009889
65-69,2873301,4695884
70-74,1196377,3148985
75-79,618750,1880874
80-84,482259,1812466
85-89,161138,818856
90-94,30917,226407
95-99,4105,36068
100+,519,4719
