Age,M,F
0-4,3541759,3359192
5-9,3565422,3382365
10-14,3731713,3541399
15-19,3990535,3792641
20-24,4161794,3967274
25-29,4104957,3930070
30-34,3872255,3730667
35-39,3690579,3590771
40-44,3765535,3712673
45-49,4078248,4087857
50-54,4416291,4517098
55-59,4227238,4469535
60-64,3436647,3833503
65-69,2675255,3193372
70-74,2138674,2772664
75-79,2298929,3313539
80-84,2261546,3773376
85-89,1291585,2529599
90-94,513325,1266045
95-99,140261,443724
100+,22280,97289
