Age,M,F
0-4,4129339,3930934
5-9,3544759,3376615
10-14,3297642,3138264
15-19,4538894,4313784
20-24,6370277,6168879
25-29,6082538,5975479
30-34,5363187,5471805
35-39,4963535,5130588
40-44,4289657,4634994
45-49,5372922,5988531
50-54,5239015,6228989
55-59,4448405,5704630
60-64,2928172,4042514
65-69,1695062,2891352
70-74,2204005,4199881
75-79,1101950,2500589
80-84,771724,2179720
85-89,161883,792671
90-94,31785,202429
95-99,6315,59242
100+,430,5887
