Age,M,F
0-4,3543203,3360091
5-9,3653251,3464866
10-14,3690033,3500504
15-19,3654552,3471774
20-24,3613604,3442053
25-29,3663190,3500434
30-34,3833848,3678424
35-39,4046426,3907530
40-44,4129734,4025446
45-49,3981490,3928195
50-54,3666261,3678762
55-59,3397261,3491473
60-64,3334245,3546903
65-69,3415167,3807658
70-74,3426749,4039421
75-79,2920772,3717175
80-84,1967727,2762855
85-89,1125295,1765700
90-94,528931,970038
95-99,239807,538319
100+,65788,192865
