Age,M,F
0-4,3634309,3449501
5-9,3783648,3592734
10-14,4223530,4012292
15-19,4779161,4535701
20-24,4838429,4612386
25-29,4230541,4082911
30-34,3634183,3548633
35-39,3310244,3284269
40-44,4328164,4376661
45-49,5770400,6082543
50-54,5251557,5788015
55-59,4362714,5188053
60-64,3699868,4707563
65-69,2797350,4037071
70-74,2887693,4774708
75-79,2149970,4311445
80-84,1228276,3048405
85-89,462637,1394606
90-94,114941,496351
95-99,43049,241432
100+,4562,32747
