Age,M,F
0-4,5935004,5686787
5-9,6730693,6489115
10-14,6328882,6067949
15-19,5364466,5105348
20-24,3401187,3371058
25-29,6044536,6060908
30-34,4711737,4798015
35-39,5398998,6044197
40-44,2828709,4482094
45-49,2061875,3358287
50-54,2570640,4526499
55-59,2104586,3877338
60-64,1448976,3266949
65-69,968948,2321755
70-74,692108,1634871
75-79,414971,1132635
80-84,227137,635928
85-89,74680,242362
90-94,16294,66031
95-99,1608,8500
100+,152,928
