Age,M,F
0-4,5650418,5457850
5-9,3481813,3448536
10-14,6408176,6255687
15-19,4987740,5169042
20-24,5746885,6403152
25-29,3198637,4814104
30-34,2375565,3695944
35-39,2893754,4673846
40-44,2551109,4166710
45-49,1931234,3668925
50-54,1497097,2854212
55-59,1270298,2306667
60-64,997470,1928282
65-69,735016,1470258
70-74,448947,940708
75-79,248065,561084
80-84,100278,254333
85-89,36531,103803
90-94,11490,33562
95-99,3808,11574
100+,1454,4585
