Age,M,F
0-4,4785527,4529458
5-9,4162359,3964727
10-14,3596781,3430012
15-19,3354240,3199923
20-24,4575931,4375156
25-29,6360768,6223986
30-34,6033799,6022560
35-39,5287097,5506935
40-44,4861981,5142447
45-49,4147076,4612227
50-54,5050306,5894964
55-59,4767203,6077449
60-64,3870985,5500061
65-69,2427223,3832523
70-74,1313469,2636271
75-79,1520947,3497162
80-84,653916,1792814
85-89,346088,1213427
90-94,49493,307295
95-99,5551,46925
100+,615,7382
