Age,M,F
0-4,3425451,3248453
5-9,3548780,3365780
10-14,3657275,3469375
15-19,3713435,3527342
20-24,3694643,3518376
25-29,3646626,3483382
30-34,3676582,3525670
35-39,3821481,3686680
40-44,4010094,3901499
45-49,4074580,4007911
50-54,3904076,3899923
55-59,3561845,3637873
60-64,3254559,3432407
65-69,3135915,3454225
70-74,3137168,3646360
75-79,3009194,3742923
80-84,2366679,3208675
85-89,1398976,2111016
90-94,633350,1107323
95-99,206537,437526
100+,61452,168128
