Age,M,F
0-4,4220861,4006659
5-9,4762971,4510672
10-14,4801254,4549805
15-19,4200039,4009076
20-24,3642912,3499150
25-29,3381439,3272770
30-34,4532603,4423543
35-39,6159579,6208448
40-44,5723523,5956134
45-49,4926608,5404932
50-54,4426590,5004093
55-59,3631847,4431630
60-64,4144563,5531140
65-69,3574164,5500107
70-74,2600995,4690093
75-79,1389458,2940800
80-84,578989,1649666
85-89,461214,1559674
90-94,115331,495363
95-99,28210,167796
100+,1595,16436
