Age,M,F
0-4,5358637,5182012
5-9,5061755,4906879
10-14,4679874,4579828
15-19,5847150,5675461
20-24,6666571,6310571
25-29,6104482,5885053
30-34,5030450,4955881
35-39,3159214,3265509
40-44,5461393,5826653
45-49,4098133,4458807
50-54,4588552,5609777
55-59,2296838,4286956
60-64,1530691,3025588
65-69,1708874,3843563
70-74,1138196,3012911
75-79,585416,2011870
80-84,243774,933957
85-89,106025,402001
90-94,26544,150843
95-99,4435,28483
100+,394,3142
