Age,M,F
0-4,6770547,6509553
5-9,6396943,6172559
10-14,5366492,5188158
15-19,3436194,3418606
20-24,6206556,6150972
25-29,4871899,4923611
30-34,5573493,6145003
35-39,2940636,4557787
40-44,2165108,3449858
45-49,2714316,4581392
50-54,2276277,3956627
55-59,1626974,3443266
60-64,1176659,2559316
65-69,908714,1952267
70-74,616116,1477762
75-79,376658,955626
80-84,190289,499094
85-89,61982,194002
90-94,10175,40396
95-99,1525,7103
100+,208,981
