Age,M,F
0-4,3919517,3735982
5-9,4090360,3898942
10-14,4264376,4055652
15-19,4398160,4151345
20-24,4469048,4273634
25-29,4581273,4494451
30-34,4734813,4679095
35-39,4885874,4829260
40-44,5114529,5041356
45-49,5387865,5280578
50-54,5673206,5551189
55-59,5912700,5805458
60-64,5931805,5858496
65-69,5759670,5742689
70-74,5464560,5551050
75-79,4987242,5248464
80-84,3923074,4379244
85-89,2513948,3101339
90-94,1233260,1788567
95-99,418926,753519
100+,87938,226319
