Age,M,F
0-4,7803759,7483660
5-9,8151883,7827678
10-14,8126950,7810937
15-19,7742693,7460424
20-24,7183817,7126625
25-29,6615162,6737699
30-34,5860079,5970449
35-39,5007744,5031084
40-44,4610531,4403048
45-49,3867890,3559128
50-54,2787277,2465691
55-59,1919485,1673989
60-64,1722022,1583689
65-69,1418881,1326014
70-74,1020310,937074
75-79,655908,625153
80-84,347051,353888
85-89,136400,141197
90-94,32970,35900
95-99,4492,5818
100+,388,596
