Age,M,F
0-4,8191587,7883681
5-9,7836670,7541123
10-14,7317693,7016450
15-19,6478164,6245372
20-24,5556960,5387933
25-29,5048975,4772857
30-34,4304820,3978893
35-39,3190492,2842341
40-44,2268617,1973638
45-49,2183869,1979092
50-54,1986087,1829613
55-59,1626616,1454232
60-64,1264024,1118528
65-69,922287,839182
70-74,609589,555442
75-79,330773,296160
80-84,135182,121471
85-89,35935,33552
90-94,5115,6003
95-99,335,545
100+,11,24
