Age,M,F
0-4,7041050,6740485
5-9,7285422,6979253
10-14,7446912,7131071
15-19,7598713,7241467
20-24,7758135,7469002
25-29,7550930,7446516
30-34,7107064,7164754
35-39,6632041,6850844
40-44,6146518,6353468
45-49,5404566,5508794
50-54,4546152,4550270
55-59,4049903,3879297
60-64,3200092,3007602
65-69,2090021,1906930
70-74,1233260,1119379
75-79,914767,938931
80-84,565928,651696
85-89,260665,333824
90-94,87718,134642
95-99,20334,39402
100+,3358,7898
