Age,M,F
0-4,4276674,4168295
5-9,3195988,3091343
10-14,2802237,2656918
15-19,2477193,2315687
20-24,2193774,2005513
25-29,1909569,1731729
30-34,1623858,1495164
35-39,1409370,1279559
40-44,1213889,1070221
45-49,1038972,889765
50-54,883725,712135
55-59,717274,592053
60-64,521969,447580
65-69,344254,292075
70-74,190128,164910
75-79,102244,88405
80-84,45665,40207
85-89,11637,10910
90-94,1128,1345
95-99,55,83
100+,2,3
