Age,M,F
0-4,4490473,4281454
5-9,4720190,4502156
10-14,4968180,4731614
15-19,5156204,4881215
20-24,5243417,5022698
25-29,5400507,5290382
30-34,5651978,5572336
35-39,5942175,5859733
40-44,6245750,6148323
45-49,6388282,6266016
50-54,6414063,6296664
55-59,6440720,6363554
60-64,6452056,6456461
65-69,5974387,6121431
70-74,5103831,5469080
75-79,4047524,4655332
80-84,2848069,3524490
85-89,1581952,2168118
90-94,638532,1027038
95-99,191504,380495
100+,34049,96906
